"HouseId","MSSubClass.20","MSSubClass.30","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.120","MSSubClass.160","MSSubClass.180","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Grvl","Alley.Grvl","Alley.None","Alley.Pave","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition2.Feedr","Condition2.Norm","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofMatl.CompShg","RoofMatl.Tar.Grv","Exterior1st.AsbShng","Exterior1st.BrkFace","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.TA","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj1","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Typ","Fireplaces","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.Po","FireplaceQu.TA","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","PavedDrive.N","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","MiscFeature.None","MiscFeature.Shed","MoSold.1","MoSold.2","MoSold.3","MoSold.4","MoSold.5","MoSold.6","MoSold.7","MoSold.8","MoSold.9","MoSold.10","MoSold.11","MoSold.12","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.COD","SaleType.ConLD","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","MSSubClassordered","MSZoningordered","LandContourordered","LotConfigordered","LandSlopeordered","Neighborhoodbins","GoodNeighborhood","GreatNeighborhood","Condition1nums","BldgTypenums","HouseStylenums","OverallQualcat.3","OverallQualcat.4","OverallQualcat.5","OverallQualcat.6","OverallQualcat.7","OverallQualcat.8","OverallQualcat.9","OverallQualcat.10","OverallQualGood","OverallCondcat.3","OverallCondcat.4","OverallCondcat.5","OverallCondcat.6","OverallCondcat.7","OverallCondcat.8","OverallCondcat.9","OverallCondBad","RoofStylenums","Exterior1stnums","Exterior2ndnums","MasVnrTypenums","ExterQualnums","ExterCondnums","Foundationnums","BsmtQualnums","BsmtCondnums","BsmtExposurenums","BsmtFinType1nums","BsmtFinType2nums","NoGasHeat","BadHeating","HeatingQCnums","NoCentralAir","HasFuse","KitchenQualnums","BadFireplace","FireplaceQunums","GarageDetach","GarageTypenums","GarageFinishnums","BadGarageQ","GarageQualnums","BadGarageC","GarageCondnums","PoolQCnums","Fencenums","MoSoldnums","SummerSale","SaleTypenums","SaleTypePrem","SaleConditionnums","LogGrLivArea","GrLivAreabin","NoGarage","NoBasement","TotalHouseArea","X1stLin","TotalBath","Age","AgeLin","VNewSale","Agebin","Remodeled","RemodAge","RemodSale","RemodAgeLin","MasVnrAreaLin","LotFrontagebin","DeckPorchLin","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasDeckorPorch","X2ndLin","LotAreabin","AllSizesSum","AllSizesSumLin","AreasSum","LivArea","LivAreaWt","GarageAge","GarageAgeLin","HasPool","SalePrice"
1347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.136986301369863,0.0910561125522915,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.75,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.135740402193784,0,0,0,0,1,0,0.0461329715061058,0.514982876712329,0.489082969432314,0,0,0,1,0.629578438147892,0,0,0.439884113954611,0,0,0.666666666666667,0,0.375,0.333333333333333,0,0,0,1,0.583333333333333,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.365467625899281,0,1,0,0,0,0,1,0,0,1,0,0.146252285191956,0,0.570866141732283,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,1,0,0.6,0,0,0.75,0.75,0.571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6,0.642857142857143,0.533333333333333,0.333333333333333,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.333333333333333,0.333333333333333,0,0,0.5,0,0,0.333333333333333,0,0.8,0,0.833333333333333,0.666666666666667,0,1,0,1,0,0.75,0.363636363636364,1,0.625,0,0.8,0.718336407784926,0.777777777777778,0,0,0.797649750656778,0.822232154995102,0.311777191553951,0.279411764705882,0.421058955657149,0,0.3,1,0.05,0,0.905317013509839,0.104919446457498,0.166666666666667,0.448776152414859,0,1,0,1,0,1,0.569849833176612,1,0.113971423121293,0.663596293090326,0.699125407350072,0.562946114153019,0.607864046887553,0.355140186915888,0.308985398593012,0,12.4780063610138
1348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.246575342465753,0.0654654233564701,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.777777777777778,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0625,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.036563071297989,0,0,0,0,0,1,0,0.707191780821918,0.540237055520898,1,0,0,0,0.498272287491361,0,0,0.348140994688556,0.333333333333333,0,0.666666666666667,0,0.375,0.333333333333333,0,0,1,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0.512230215827338,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.75,1,0.25,0,0.8,1,0,0.375,0.75,0.571428571428571,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,1,0.666666666666667,0.5,1,1,0.75,1,1,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.181818181818182,1,0.875,1,1,0.643587712187409,0.555555555555556,0,0,0.777906958281274,0.736804348207874,0.454036711714687,0.00735294117647059,1,1,0,1,0,1,1,0.388829162011996,0.666666666666667,0.168158973454788,0,0,0,0,0,0,0.569849833176612,1,0.086988709135336,0.605755939843045,0.660275721150962,0.44370438022269,0.509603172990896,0.00934579439252336,0.951185292923874,0,12.5548368821687
1349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.198630136986301,0.0696253710065671,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.659506398537477,0,0,0,0,0,1,0,0.0166952054794521,0.462258265751716,1,0,0,0,0.400829302004147,0,0,0.280057943022694,0.333333333333333,0,0.666666666666667,0,0.375,0.333333333333333,0,0,1,0,0.25,0,0,0,0,1,0.333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.369784172661871,0,0,1,0,0,0,1,0,0,1,0.469078179696616,0.0457038391224863,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.666666666666667,0,0,0.6,0,0,0.375,0.75,0.571428571428571,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.666666666666667,0.5,1,0.75,0.75,1,1,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.4,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,0.818181818181818,0,0.625,0,0.8,0.576935774527525,0.444444444444444,0,0,0.723558656495354,0.660606881393569,0.454036711714687,0.0661764705882353,0.786265167320219,0,0,0,0.15,0,0.704004220708907,0.104919446457498,0.5,0.477707505498073,1,1,0,0,0,1,0.569849833176612,1,0.0867207441252078,0.60508451252238,0.609170175015798,0.626304981792467,0.592197153384831,0.0841121495327103,0.670102819587445,0,12.2783933071098
1350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0993150684931507,0.0184626890088574,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.777777777777778,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.118372943327239,0,0,0,0,0,1,0,0.181934931506849,0.213349968808484,0,1,0,0,0.208707671043538,0.588377723970944,0.358391608391608,0.488652824722356,0,0,0.666666666666667,0,0.5,0.333333333333333,0,0,0,1,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0987202925045704,0.036231884057971,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6,0.25,0.333333333333333,0,0,0.2,0,0,0.375,0.75,0.857142857142857,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.2,0.428571428571429,0.266666666666667,0.333333333333333,0.333333333333333,0.75,0.2,0.5,0.5,0.25,0.166666666666667,0.666666666666667,1,1,0.25,1,0,0.333333333333333,1,0.2,1,0,0,1,0.2,1,0,0,0.75,0.909090909090909,0,0.625,0,0.8,0.752865527278848,0.888888888888889,1,0,0.730807764596401,0.455418010710951,0.311777191553951,1,0,0,1,1,0.35,0,0.438986152580849,0.104919446457498,0,0.228897523310643,0,1,1,0,0,1,0.801133777742152,0.222222222222222,0.0335365022845153,0.396488319869437,0.490025186643039,0.578215867002529,0.638593437037446,NA,NA,0,11.7117763237154
1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23972602739726,0.0483442006123069,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.444444444444444,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.23,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.228519195612431,0,0,0,0,0,1,0,0.320205479452055,0.38927011852776,0,0,0,1,0.346924671734623,0.627602905569007,0,0.55528730082086,0.333333333333333,0.5,0.666666666666667,1,0.75,0.666666666666667,0,0,0,1,0.833333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.696402877697842,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.333333333333333,0.75,0.333333333333333,0,0,0.4,0,0,0,0.25,0.857142857142857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.428571428571429,0.266666666666667,0.666666666666667,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.166666666666667,0.666666666666667,0,0,0.5,0,0,0.333333333333333,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.818181818181818,0,0.625,0,0.8,0.795543273023891,1,0,0,0.811378216268425,0.612000286899604,0.763869201375428,0.294117647058824,0.405540357548991,0,0.4,0,0.666666666666667,0,0.181719204540067,0.665217499797662,0.666666666666667,0.168158973454788,0,0,0,0,0,0,0.82498699719458,0.777777777777778,0.0761202299957307,0.576541057220607,0.75004011831575,0.653994383174894,0.702403651026243,0.373831775700935,0.294418731120704,0,12.2060726455302
1352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.167808219178082,0.0371450606464278,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.555555555555556,0.625,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.19875,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.145795246800731,0,0,0,0,0,1,0,0.230736301369863,0.267623206487835,1,0,0,0,0.181064270905321,0.415496368038741,0,0.333655239014969,0,0,0.333333333333333,0.5,0.5,0.333333333333333,0,0,0,1,0.5,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0.352517985611511,0,0,1,0,0,0,1,0,0,1,0,0.153564899451554,0,0,0.25,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,0.4,0,0,0.375,0.75,0.857142857142857,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.571428571428571,0.533333333333333,0.666666666666667,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.5,0.666666666666667,0,0,1,0,0,0.333333333333333,0,0.8,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.545454545454545,0,0.625,0,0.8,0.630339135584483,0.555555555555556,0,0,0.675595136157465,0.416110219561088,0.170823296313981,0.338235294117647,0.362559185980475,0,0.4,0,0.766666666666667,0,0.120639041898033,0.633135794147458,0.333333333333333,0.342875230262277,0,1,0,0,1,1,0.674308192667211,0.666666666666667,0.0517899154320595,0.491221527667342,0.542034989643175,0.478436268862807,0.522821509812397,0.429906542056075,0.254279367681085,0,12.0494188354848
1353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0993150684931507,0.0219682628712987,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.555555555555556,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.298801369863014,0.217716781035558,0,0,0,1,0.156185210780926,0.188861985472155,0,0.20328343795268,0,0,0.333333333333333,0,0.25,0.333333333333333,0,0,0,1,0.166666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5,0.448920863309352,0,0,1,0,0,0,1,1,0,0,0.245040840140023,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.266666666666667,0.25,0.333333333333333,0,0,0.2,0,0,0.375,0.75,0.142857142857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.428571428571429,0.266666666666667,0.333333333333333,0.666666666666667,0.5,0.2,0.5,0.75,0.25,0.833333333333333,0.666666666666667,0,0,0.5,0,0,0.333333333333333,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.454545454545455,1,0.625,0,0.8,0.484688835244534,0.222222222222222,0,0,0.570668152504388,0.377460569842203,0.0503329435901088,0.529411764705882,0.218486625848765,0,0.7,1,0.15,0,0.704004220708907,0.104919446457498,0,0.319272796408034,1,0,0,0,0,1,0.398916942562504,0.333333333333333,0.0297849921427209,0.371550327142363,0.473462361844307,0.28652353195313,0.348070075833632,0.0934579439252336,0.647572229006279,0,11.8122890421958
1354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11986301369863,0.0627264016452827,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.777777777777778,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.361875,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.372943327239488,0,0,0,0,0,1,0,0.52097602739726,0.634123518402994,1,0,0,0,0.593987560469938,0.573849878934625,0,0.701110574601642,0.333333333333333,0,0.666666666666667,0.5,0.5,0.333333333333333,0,0,1,0,0.583333333333333,0,0,0,0,1,0.333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0.479136690647482,0,0,1,0,0,0,1,0,0,1,0.33022170361727,0.157221206581353,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.266666666666667,0.75,0.333333333333333,1,0,1,1,1,0.375,0.75,0.142857142857143,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.6,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,0.75,1,0.666666666666667,0,0,1,0,0,0.666666666666667,0,1,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.545454545454545,0,0.625,0,0.8,0.875148000076851,1,0,0,0.912414727589614,0.800665573664661,0.574527064438558,0.110294117647059,0.674386610104552,0,0.1,1,0.233333333333333,0,0.577245445842356,0.766268080350877,0.166666666666667,0.46766478499847,1,1,0,0,0,1,0.791920117711604,1,0.103816003415418,0.643851938492128,0.86125575629579,0.768093980845959,0.806718832118618,0.130841121495327,0.570913136240369,0,12.9239124386805
1355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.195205479452055,0.0421416719250275,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.335923217550274,0,0,0,0,0,1,0,0.110017123287671,0.309419837804117,1,0,0,0,0.227366966136835,0.422760290556901,0,0.369628198937711,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,1,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.75,0.603597122302158,0,0,1,0,0,0,1,0,0,1,0,0.336380255941499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,0.8,1,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.666666666666667,0.5,1,0.75,0.75,0.25,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.6,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,0.363636363636364,1,0.625,0,0.8,0.662437889362295,0.666666666666667,0,0,0.710071940316109,0.480097229504691,0.574527064438558,0.0588235294117647,0.808810997436603,0,0,0,0.133333333333333,0,0.733338693644234,0.104919446457498,0.5,0.389955852193786,0,1,0,0,0,1,0.680554210914741,0.666666666666667,0.0593020192753136,0.521279060240589,0.646860358154029,0.575542104176286,0.594149279630426,0.0747663551401869,0.694398618312802,0,12.3673407931263
1356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.277397260273973,0.0415620837131038,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,0.625,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.089375,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.244006849315068,0.177791640673737,0,0,1,0,0.306841741534209,0.338014527845036,0,0.382906808305167,0,0,1,0,0.5,0.333333333333333,0,0,1,0,0.5,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,0.350359712230216,0,0,1,0,0,0,1,0,0,1,0,0.179159049360146,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.866666666666667,0.75,0.333333333333333,0,0,0.6,0,0,0.375,0.75,0.714285714285714,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.428571428571429,0.266666666666667,0.666666666666667,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.833333333333333,0.666666666666667,0,0,0.75,0,0,0.666666666666667,1,0.6,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,1,1,0,0.625,0,0.8,0.673642482699794,0.666666666666667,0,0,0.664628180729884,0.572025720906227,0.573221439517793,0.279411764705882,0.421058955657149,0,0.3,1,0.233333333333333,0,0.577245445842356,0.462296452016834,0.833333333333333,0.28877369759509,0,1,0,0,0,1,0.600536744052717,0.666666666666667,0.0541743498442169,0.501202597797502,0.5303894625983,0.456378907585532,0.531550443932222,0.355140186915888,0.308985398593012,0,12.0435537160324
