"HouseId","MSSubClass.20","MSSubClass.30","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.120","MSSubClass.160","MSSubClass.180","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Grvl","Alley.Grvl","Alley.None","Alley.Pave","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition2.Feedr","Condition2.Norm","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofMatl.CompShg","RoofMatl.Tar.Grv","RoofMatl.WdShngl","Exterior1st.AsbShng","Exterior1st.BrkFace","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.TA","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj1","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Typ","Fireplaces","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.Po","FireplaceQu.TA","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","PavedDrive.N","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","MiscFeature.None","MiscFeature.Shed","MoSold.1","MoSold.2","MoSold.3","MoSold.4","MoSold.5","MoSold.6","MoSold.7","MoSold.8","MoSold.9","MoSold.10","MoSold.11","MoSold.12","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.COD","SaleType.ConLD","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","MSSubClassordered","MSZoningordered","LandContourordered","LotConfigordered","LandSlopeordered","Neighborhoodbins","GoodNeighborhood","GreatNeighborhood","Condition1nums","BldgTypenums","HouseStylenums","OverallQualcat.3","OverallQualcat.4","OverallQualcat.5","OverallQualcat.6","OverallQualcat.7","OverallQualcat.8","OverallQualcat.9","OverallQualcat.10","OverallQualGood","OverallCondcat.3","OverallCondcat.4","OverallCondcat.5","OverallCondcat.6","OverallCondcat.7","OverallCondcat.8","OverallCondcat.9","OverallCondBad","RoofStylenums","Exterior1stnums","Exterior2ndnums","MasVnrTypenums","ExterQualnums","ExterCondnums","Foundationnums","BsmtQualnums","BsmtCondnums","BsmtExposurenums","BsmtFinType1nums","BsmtFinType2nums","NoGasHeat","BadHeating","HeatingQCnums","NoCentralAir","HasFuse","KitchenQualnums","BadFireplace","FireplaceQunums","GarageDetach","GarageTypenums","GarageFinishnums","BadGarageQ","GarageQualnums","BadGarageC","GarageCondnums","PoolQCnums","Fencenums","MoSoldnums","SummerSale","SaleTypenums","SaleTypePrem","SaleConditionnums","LogGrLivArea","GrLivAreabin","NoGarage","NoBasement","TotalHouseArea","X1stLin","TotalBath","Age","AgeLin","VNewSale","Agebin","Remodeled","RemodAge","RemodSale","RemodAgeLin","MasVnrAreaLin","LotFrontagebin","DeckPorchLin","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasDeckorPorch","X2ndLin","LotAreabin","AllSizesSum","AllSizesSumLin","AreasSum","LivArea","LivAreaWt","GarageAge","GarageAgeLin","HasPool","SalePrice"
1108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.503424657534247,0.102629180396831,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.371575342465753,0.270742358078603,1,0,0,0,0.191085003455425,0.549152542372881,0,0.407291163689039,0,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,1,0,0.583333333333333,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.5,0.303597122302158,0,0,1,0,0,0,1,0,0,1,0,0.182815356489945,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.75,1,1,0,0.6,0,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.666666666666667,0.5,1,1,1,0.25,0.833333333333333,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,1,0.666666666666667,0,0.8,0,1,0,0.75,1,0,0.875,1,1,0.693407071563165,0.777777777777778,0,0,0.713752954467218,0.430768885033742,0.430773687362319,0,0.991278265849512,1,0,0,0,1,1,0.116063263084999,1,0.291179318352858,0,1,0,0,0,1,0.775743456392098,1,0.116501194488096,0.661774976204593,0.567588642838139,0.466832177664587,0.544830944236509,0,1,0,12.5235258763151
1109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.147260273972603,0.0316109280422538,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.555555555555556,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.395547945205479,0.2882096069869,1,0,0,0,0.212163096060815,0.359322033898305,0,0.327378078223081,0,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,0.333093525179856,0,0,1,0,0,0,1,0,0,1,0.116686114352392,0.0877513711151737,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.75,0.333333333333333,0,0,0.6,0,0,0.375,0.75,0.857142857142857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.333333333333333,0.5,1,0.75,0.75,0.25,0.833333333333333,0.666666666666667,0,0,1,0,0,0.333333333333333,1,0.6,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,0.636363636363636,0,0.625,0,0.2,0.624453676233994,0.555555555555556,0,0,0.680691989535697,0.460094952242331,0.430773687362319,0.0514705882352941,0.835764919161393,0,0,0,0.116666666666667,0,0.769819926259741,0.116063263084999,0.166666666666667,0.2993657083173,1,1,0,0,0,1,0.622267565153038,0.444444444444444,0.0449272861048788,0.454144716500795,0.532785149843232,0.399963247116411,0.473815507431565,0.0654205607476635,0.726138411999838,0,12.106252310248
1110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.294520547945205,0.0470307789385122,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.777777777777778,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.02625,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.474862888482633,0,0,0,0,0,1,0,0.341181506849315,0.572676232064878,1,0,0,0,0.519004837595024,0,0,0.362626750362144,0.333333333333333,0,0.666666666666667,0,0.375,0.333333333333333,0,0,1,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0.620143884892086,0,0,1,0,0,0,1,0,0,1,0.14585764294049,0.338208409506399,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0,0,1,1,1,0.375,0.75,0.571428571428571,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.2,0.428571428571429,0.266666666666667,1,0.666666666666667,0.5,1,1,0.75,0.5,1,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.545454545454545,0,0.625,0,0.8,0.6563962980826,0.666666666666667,0,0,0.793003543318959,0.751445629116973,0.451947154575773,0.0367647058823529,0.888328505893839,0,0,1,0.0666666666666667,0,0.872716356052071,0.219721765017116,1,0.474408400741873,1,1,0,0,0,1,0.569982007998148,0.777777777777778,0.0724550136707573,0.559389917838161,0.733662208278449,0.609956074093927,0.610119219155697,0.0467289719626168,0.786555743920172,0,12.5425448821514
1111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.147260273972603,0.0313164598378088,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.555555555555556,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.100091407678245,0,0,0,0,0,1,0,0.237157534246575,0.241110417966313,0,0,1,0,0.151693158258466,0.428571428571429,0,0.319652341863834,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,0,1,0.5,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5,0.310071942446043,0,0,1,0,0,0,1,0,0,1,0.261376896149358,0.153564899451554,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,0.6,0,0,0.375,0.75,0.857142857142857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.571428571428571,0.533333333333333,0.333333333333333,0.333333333333333,0.5,1,0.75,0.75,0.25,1,0.666666666666667,0,0,0.75,0,0,0.333333333333333,1,0.6,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.363636363636364,1,0.625,0,0.8,0.617084540473995,0.555555555555556,0,0,0.656701263945181,0.370107068865078,0.573144092190624,0.0955882352941176,0.711103904526587,0,0.1,1,0.2,0,0.629719491254225,0.116063263084999,0.166666666666667,0.426329001576031,1,1,0,0,0,1,0.685478181408155,0.444444444444444,0.0435602103752418,0.447407933430005,0.524704463077931,0.438714206694837,0.491761241387135,0.121495327102804,0.593505916106287,0,12.1441972418121
1112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.202054794520548,0.0429082240762813,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.625,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4125,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.18418647166362,0,0,0,0,0,1,0,0.171232876712329,0.250467872738615,0,0,0,1,0.263994471319972,0.419370460048426,0,0.393529695799131,0,0,0.666666666666667,0.5,0.5,0.333333333333333,0,0,0,1,0.5,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.347482014388489,0,0,1,0,0,0,1,0,0,1,0,0.126142595978062,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,0.6,0,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6,0.714285714285714,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.666666666666667,0.666666666666667,0,0,0.5,0,0,0.333333333333333,0,0.8,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,1,0,0.625,0,0.8,0.682377557277133,0.666666666666667,0,0,0.699492801099523,0.524857783657705,0.430773687362319,0.235294117647059,0.474619275779838,0,0.3,0,0.533333333333333,0,0.278407365159264,0.795427800669537,0.5,0.253697081672431,0,1,0,0,0,1,0.67765036529757,0.666666666666667,0.0600968307460328,0.518146308847714,0.553837628397568,0.529181395383592,0.573906821236997,0.299065420560748,0.360750098398974,0,12.2307652581205
1113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.178082191780822,0.0271097712028792,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.323583180987203,0,0,0,0,0,1,0,0.0462328767123288,0.254522769806613,0,0,0,1,0.166551485832757,0,0,0.116368903911154,0.333333333333333,0,0.333333333333333,0,0.25,0.333333333333333,0,0,0,1,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.25,0.22158273381295,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0.25,0,0.4,0,0,0.375,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.285714285714286,0.2,0.333333333333333,0.333333333333333,0.5,0.6,0.5,0.75,0.25,1,0.666666666666667,0,0,0.5,0,1,0.333333333333333,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.454545454545455,1,0.625,0,0.8,0.343869533853279,0.111111111111111,0,0,0.524945211416941,0.393979603653535,0.188635118808156,0.360294117647059,0.344852262464184,0,0.4,0,0.816666666666667,0,0.0934963195224056,0.116063263084999,0.333333333333333,0.168162182392834,0,0,0,0,0,0,0.569982007998148,0.333333333333333,0.0302982132638138,0.370144974223788,0.332716278528228,0.363155163614019,0.341212400140897,0.457943925233645,0.238477880547121,0,11.7745202026587
1114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.154109589041096,0.0356306527378532,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.293875685557587,0,0,0,0,0,1,0,0.15625,0.314410480349345,0,0,1,0,0.232895646164478,0,0,0.162723322066634,0.333333333333333,0,0.333333333333333,0,0.25,0.333333333333333,0,0,1,0,0.333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.25,0.172661870503597,0,0,1,0,0,0,1,0,0,1,0,0.0329067641681901,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0,0,0.4,0,0,0.375,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.357142857142857,0.133333333333333,0.333333333333333,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.333333333333333,0.666666666666667,0,0,0.75,0,0,0.666666666666667,1,0.2,0,0.833333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.181818181818182,1,0.625,0,0.8,0.425284994250031,0.222222222222222,0,0,0.594818106137819,0.487152931469653,0.188635118808156,0.397058823529412,0.313942618030852,0,0.5,1,0.0166666666666667,0,0.980913662140304,0.116063263084999,0.333333333333333,0.190763351663921,0,1,0,0,0,1,0.569982007998148,0.444444444444444,0.0418070833598271,0.438481698983336,0.378647422324419,0.391531576606077,0.385872061545323,0.504672897196262,0.209735255684436,0,11.809319478024
1115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.236301369863014,0.0191638037813457,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.189670932358318,0,0,0,0,0,1,0,0.178938356164384,0.259825327510917,1,0,0,0,0.172425708362129,0,0,0.120473201352004,0,0,0.333333333333333,0,0.25,0.333333333333333,0,0,1,0,0.166666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.25,0.234532374100719,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0,0,0.2,0,0,0.375,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.428571428571429,0.266666666666667,0.333333333333333,0.333333333333333,0.75,0.6,0.5,0.75,0.25,0.5,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0,0.25,0.818181818181818,0,0.625,0,0.8,0.35181309739631,0.111111111111111,0,0,0.53176401782404,0.403072030528406,0.0462647139798515,0.382352941176471,0.326002803566669,0,0.5,1,0.1,0,0.802423455721526,0.116063263084999,0.666666666666667,0.168162182392834,0,0,0,0,0,0,0.569982007998148,0.222222222222222,0.0230449908710225,0.315357377792891,0.341403938882346,0.295981335803449,0.300894726812554,0.476635514018692,0.226679410740393,0,11.6699292137799
1116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.246575342465753,0.0504101521419056,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.777777777777778,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.205,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.458866544789762,0,0,0,0,0,1,0,0.3125,0.540860885839052,1,0,0,0,0.483759502418798,0,0,0.338000965717045,0.333333333333333,0,0.666666666666667,0,0.375,0.333333333333333,1,0,0,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.75,0.667625899280576,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.75,0.333333333333333,0,0,1,1,1,0.375,0.75,0.571428571428571,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.6,0.785714285714286,0.866666666666667,1,0.666666666666667,0.5,1,1,0.75,0.25,1,0.666666666666667,0,0,1,0,0,1,0,0.8,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,0.636363636363636,0,0.875,1,1,0.634361707626474,0.555555555555556,0,0,0.774117507315367,0.72625927364104,0.451947154575773,0,0.991278265849512,1,0,0,0,1,1,0.639249387857883,0.666666666666667,0.168162182392834,0,0,0,0,0,0,0.569982007998148,0.888888888888889,0.0740128441533668,0.564065377385911,0.688020778545553,0.589258443253984,0.588281996170537,0,1,0,12.6698066617623
1117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.147260273972603,0.030147935216995,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.777777777777778,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.161334552102377,0,0,0,0,0,1,0,0.0235445205479452,0.127261384903306,1,0,0,0,0.153766413268832,0.309927360774818,0,0.26195074843071,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,1,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.5,0.379136690647482,0,0,1,0,0,0,1,0,0,1,0.14002333722287,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.866666666666667,0.75,0.333333333333333,0,0,0.6,0,0,0.375,0.75,0.714285714285714,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.6,0.785714285714286,0.866666666666667,0.333333333333333,0.666666666666667,0.5,1,0.75,0.75,0.25,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.6,0,1,1,0,0.8,0,1,0,0.75,0.545454545454545,0,0.625,0,0.8,0.557083204348223,0.444444444444444,0,0,0.562269218370612,0.373516773420369,0.573144092190624,0.0514705882352941,0.835764919161393,0,0,0,0.116666666666667,0,0.769819926259741,0.116063263084999,0.166666666666667,0.255646250830826,1,0,0,0,0,1,0.569868677892694,0.444444444444444,0.0365204516345866,0.409391165624951,0.441433643859355,0.417286723079589,0.452535485338515,0.0654205607476635,0.726138411999838,0,12.1232343672212
