,Id,MSSubClass.30,MSSubClass.160,MSZoning.C..all.,LotShape.IR3,LandContour.Bnk,LotConfig.CulDSac,LotConfig.FR2,LandSlope.Mod,Neighborhood.BrkSide,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.NWAmes,Neighborhood.Somerst,Neighborhood.StoneBr,Condition1.Norm,Condition1.RRAe,Condition2.Norm,BldgType.1Fam,BldgType.Twnhs,OverallQual,OverallCond,RoofMatl.WdShngl,Exterior1st.BrkFace,Exterior1st.Wd.Sdng,MasVnrType.BrkCmn,ExterQual.TA,ExterCond.Fa,Foundation.PConc,Foundation.Stone,BsmtQual.Ex,BsmtCond.Fa,BsmtExposure.Gd,BsmtExposure.No,BsmtFinType1.GLQ,BsmtFinType2.ALQ,BsmtFinSF2,Heating.GasW,Heating.Grav,HeatingQC.Ex,BsmtFullBath,HalfBath,KitchenAbvGr,KitchenQual.Ex,KitchenQual.TA,Functional.Maj2,Functional.Typ,Fireplaces,FireplaceQu.None,GarageType.2Types,GarageCars,GarageQual.Gd,GarageCond.Fa,WoodDeckSF,ScreenPorch,Fence.GdWo,SaleType.ConLD,SaleType.New,SaleType.WD,LogSalePrice,MSZoningordered,LandContourordered,Neighborhoodbins,GreatNeighboorhood,Condition1nums,OverallQualcat.9,OverallQualGood,OverallCondcat.3,OverallCondcat.4,OverallCondcat.7,Exterior1stnums,Foundationnums,BsmtExposurenums,HeatingQCnums,NoCentralAir,KitchenQualnums,FireplaceQunums,GarageFinishnums,BadGarageQ,SummerSale,YrSoldfact.2009,SaleConditionnums,LogAllSizesSum,LotAreabin,Age,RemodAge,LogTotalHouseAreaweighted,LogTotalLivArea,LogTotalLivAreaweighted,LogX1stFlrSF,GrLivAreabin,TotalBath,LogOpenPorchSF
802,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.28855396047,0,0,1,1.10743069712,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,-0.464696671523,-0.270115801243,0,0,0,1,12.149502294,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,-1.75399691708,0.983900489835,1.28360629396,0.890874189039,0,0.735742242732,1.26100613563,1.43839833364,0,0,0,0.189904307051,0.947998575694,-0.541806198383,-1.10901739308,-0.966539177263,0.785340049391,0.990055813143,0.247285994207,-1.31297381358,0.00384829220932,1.27188937518,0.29543852764
803,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2.09739130466,-0.517022653386,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,1,0,0,1,0.600289249737,0,0,1.64974166937,0,0,-0.33704265919,3.17337237032,0,0,1,0,13.2758275359,0.358920979708,-0.111129449421,1.66268675733,1,0.181093014592,1,1,0,0,0,0.964099897561,0.983900489835,2.22110763923,0.890874189039,0,2.24231121102,1.26100613563,0.318365497845,0,0,1,1.31697864971,1.01253903344,1.44173705548,-1.17513276237,-1.11188341445,1.00934227512,0.993194428532,1.59926843505,1.41860754793,2.16481237898,2.25686394624,1.31626992652
804,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,-0.517022653386,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,0,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,1,0,0,1,11.6784399034,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,-1.36569737213,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,-0.943866867988,-0.801667337948,0,1,0,-2.06424437827,0.95097039492,0.251611103161,0.510809154509,1.40741669672,0.758095012466,0.990055813143,-0.172828880224,0.065006446521,-0.8605373425,-1.40161303199,-1.07254897487
805,806,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,1,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,1,0,12.3356964133,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,2.24231121102,-0.943866867988,0.318365497845,0,1,0,1.31697864971,0.984829191707,1.0450284047,-1.20819044701,-1.11188341445,0.851524815598,0.908091272241,-0.472359572656,0.807348929468,0.00384829220932,0.286914804115,0.837364631892
806,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.68691196898,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-1.02650592761,0,0,-0.209388646857,-0.270115801243,0,0,0,1,11.8167269193,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,1.28360629396,-0.151334397497,0,-0.770826725555,-0.943866867988,1.43839833364,0,0,0,0.189904307051,0.95608563886,0.251611103161,0.0810592541286,0.777591668926,0.738648088508,0.935616285411,-0.977627439435,-0.377656830529,-1.29273015986,0.286914804115,-1.07254897487
807,808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-0.794879113099,0.381611958452,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.28855396047,0,0,1,3.03454490189,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,12.317166693,0.358920979708,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,-1.36569737213,-0.457639615694,2.22110763923,0.890874189039,0,0.735742242732,0.526048467759,0.318365497845,0,1,1,0.189904307051,1.02459773615,1.44173705548,1.63477043243,-0.869643019142,0.861142093284,1.04270607736,0.971868404972,-0.0952608259282,0.00384829220932,0.286914804115,1.59713927718
808,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,-0.517022653386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.504903620717,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,1,0,1,0.600289249737,0,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,1,0,0,1,11.9826165454,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,0.964099897561,-0.457639615694,1.28360629396,-1.19354298403,0,-0.770826725555,1.26100613563,0.318365497845,0,1,0,0.189904307051,0.986459078691,1.0450284047,0.114116938773,0.826039747987,0.761922515835,0.957337444784,-0.589025864292,-0.0544231662473,-0.8605373425,-0.698059766947,-1.07254897487
809,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,8.86557424841,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.43278316844,-0.270115801243,0,0,0,1,11.5711943731,-2.15438660002,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,-2.14229646203,0.983900489835,-0.591396396569,-1.19354298403,1,-0.770826725555,-0.943866867988,-0.801667337948,1,0,1,0.189904307051,0.959703032476,-0.541806198383,2.46121254854,1.01983206423,0.885330693659,0.958511713635,0.743462396168,-0.0864652232907,1.30042674427,0.286914804115,1.27658480589
810,811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.04842657162,0,0,0,1.10743069712,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,1.36235138,-0.270115801243,0,0,0,1,12.1062523102,0.358920979708,-0.111129449421,0.237247728732,0,0.181093014592,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-2.23575157057,0,0.735742242732,-0.208909200115,0.318365497845,0,0,0,0.189904307051,0.970582898273,0.251611103161,-0.150344538384,-0.77274686102,0.797963579356,0.984627236953,0.00793658728426,0.533438297187,-0.428344525145,-0.41663846093,-1.07254897487
811,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.07181150866,-0.517022653386,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,0.365054408643,-0.270115801243,0,1,0,0,11.8810347865,-2.15438660002,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,2.22110763923,0.890874189039,0,0.735742242732,1.26100613563,1.43839833364,0,1,0,0.189904307051,0.905975001334,-1.7319321507,-1.07595970843,-0.918091098202,0.696034902619,0.960482997532,-0.944884039961,-0.832915496885,-1.29273015986,-0.698059766947,-1.07254897487
812,813,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,-0.517022653386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,10.9329819619,-3.41104038988,-2.33371843783,-1.90091081416,0,0.181093014592,0,0,0,0,0,-1.36569737213,-0.457639615694,1.28360629396,-1.19354298403,1,-2.27739569384,-0.943866867988,-0.801667337948,0,1,0,-0.937170035609,0.942955621995,-0.541806198383,0.709155262376,1.69810517108,0.689413480981,0.86897152055,-1.38514247036,-0.178559455674,-0.8605373425,-1.40161303199,-1.07254897487
813,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,0,11.9697172002,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,-0.977397827183,-0.457639615694,-0.591396396569,-0.151334397497,0,-0.770826725555,-0.943866867988,0.318365497845,0,0,0,0.189904307051,0.970582898273,0.251611103161,0.411636100575,1.26207245953,0.855538184955,0.985713173905,0.186423017405,0.838062302855,0.00384829220932,-1.12019172597,-1.07254897487
814,815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-0.794879113099,1.28024657029,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,1,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,-0.950900669937,1,0,-1.02650592761,0,0,0.899605585288,-0.270115801243,0,0,0,1,11.6613454701,0.358920979708,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,1,-0.589098282234,-1.89917972122,-0.591396396569,-0.151334397497,0,-2.27739569384,-0.943866867988,-0.801667337948,0,1,0,0.189904307051,0.945320811614,-0.541806198383,1.70088580171,1.60120901296,0.747429480796,0.891462313808,-0.864110343983,-1.49991023548,-0.428344525145,-0.41663846093,-1.07254897487
815,816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,12.3234111379,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,-0.943866867988,0.318365497845,0,1,0,0.189904307051,0.989746948021,1.0450284047,-0.811498231276,-0.530506465716,0.898315817934,0.926972121927,-0.0216235801627,1.28319008947,0.436041109564,0.286914804115,0.579267126468
816,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,0.381611958452,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,0.600289249737,0,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.8277362048,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,0.187500807664,-0.457639615694,-0.591396396569,-0.151334397497,0,-0.770826725555,1.26100613563,0.318365497845,0,1,0,0.189904307051,0.967721410821,0.648319753933,0.510809154509,1.40741669672,0.747027121626,0.948919630837,-0.799124802611,-0.288999613072,-0.8605373425,-1.40161303199,-1.07254897487
817,818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1.37432370022,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,0,0,0,1,2.15147916941,0,0,1.64974166937,0,0,0.444838166351,-0.270115801243,0,0,0,1,12.5098740999,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,1,0,0,0,1.35239944251,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,1.26100613563,0.318365497845,0,1,0,0.189904307051,0.99548933406,1.0450284047,-1.00984433914,-0.821194940081,0.894823870475,1.0406329617,1.05408870814,1.33582145067,0.436041109564,0.990468069159,0.829685111734
818,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,1.28024657029,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.28855396047,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.9511803959,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,1,-0.200798737285,-0.457639615694,1.28360629396,-0.151334397497,0,-0.770826725555,-0.943866867988,-0.801667337948,0,1,0,0.189904307051,0.951347739898,-0.541806198383,0.0810592541286,0.777591668926,0.754646617542,0.953868322611,-0.677630894346,-0.154534251478,-0.8605373425,-0.698059766947,-1.07254897487
819,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,0.779929948725,-0.270115801243,0,0,1,0,12.3194013308,0.358920979708,-0.111129449421,1.66268675733,1,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,0.346104948698,0.890874189039,0,0.735742242732,1.26100613563,0.318365497845,0,1,0,1.31697864971,0.944833312614,-0.938514849155,-1.17513276237,-1.11188341445,0.837111836775,0.993282955448,0.161679022779,0.649123226598,-0.428344525145,0.990468069159,0.592355326936
820,821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,12.1172414318,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,-0.943866867988,0.318365497845,0,1,0,0.189904307051,0.94583716388,-0.938514849155,-1.04290202379,-0.869643019142,0.819217251061,0.925382636386,-0.0597945600757,-1.02413253473,0.436041109564,0.568336110132,0.706239316908
821,822,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.51794671754,-1.41565726522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,0,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.4403547721,-2.15438660002,-2.33371843783,-1.18819129986,0,0.181093014592,0,0,0,1,0,-0.977397827183,-0.457639615694,-0.591396396569,-1.19354298403,1,-0.770826725555,-0.943866867988,-0.801667337948,0,0,1,0.189904307051,0.926150865855,-0.938514849155,0.643039893087,1.60120901296,0.725040126931,0.85533541028,-1.69554323173,-0.522221030063,-1.29273015986,-1.40161303199,0.55192980712
822,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,0.0459193778097,-0.270115801243,0,0,0,1,12.3238556812,0.358920979708,-0.111129449421,0.237247728732,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,2.22110763923,0.890874189039,0,0.735742242732,1.26100613563,1.43839833364,0,0,0,-2.06424437827,0.981098841804,1.0450284047,-1.07595970843,-0.918091098202,0.836429342319,0.932273269668,0.105966013242,-0.836628272366,0.436041109564,0.568336110132,0.735592259336
823,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,1.28024657029,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,0.600289249737,0,0,-1.02650592761,0,0,1.92083768395,-0.270115801243,1,0,0,1,11.8458198802,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,1,0.964099897561,-1.89917972122,-0.591396396569,-1.19354298403,0,-0.770826725555,1.26100613563,-0.801667337948,0,1,1,0.189904307051,0.962046129162,0.251611103161,1.07278979347,1.74655325014,0.795778945756,0.913316424867,-0.34822311906,-0.495438385164,0.00384829220932,0.286914804115,-1.07254897487
824,825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.37432370022,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,1,0,12.3570755191,1.61557476957,-0.111129449421,0.949967243031,0,0.181093014592,0,1,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,1.26100613563,0.318365497845,0,1,0,1.31697864971,0.980752716139,0.648319753933,-1.20819044701,-1.11188341445,0.865420434882,0.913316424867,-0.34822311906,0.939034882601,0.00384829220932,0.286914804115,1.22664680771
825,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8204589091,-0.517022653386,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,1,0,0,1,0.600289249737,0,0,1.64974166937,0,0,0.748016445642,-0.270115801243,0,0,1,0,12.8609986133,0.358920979708,-0.111129449421,1.66268675733,1,2.80754137192,0,1,0,0,0,1.35239944251,0.983900489835,1.28360629396,0.890874189039,0,2.24231121102,1.26100613563,1.43839833364,0,1,0,1.31697864971,1.01468650107,1.44173705548,-1.17513276237,-1.11188341445,0.969922828611,1.07326992449,1.78243532167,1.99750931288,1.30042674427,0.990468069159,0.706239316908
826,827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-0.794879113099,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,0,0,1,-0.950900669937,1,0,-2.3646297261,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.6036798282,-2.15438660002,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,-0.977397827183,-1.89917972122,-0.591396396569,-0.151334397497,0,0.735742242732,-0.943866867988,-1.92170017374,1,1,0,0.189904307051,0.915196945865,-0.938514849155,1.56865506314,1.69810517108,0.673232777102,0.970430798591,-0.935799527399,-1.07982092276,-1.72492297721,-0.698059766947,-1.07254897487
827,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,1.56181077427,-0.270115801243,0,0,0,1,12.149502294,0.358920979708,-0.111129449421,0.237247728732,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,0.526048467759,0.318365497845,0,0,1,0.189904307051,0.963082544684,-0.541806198383,-0.943728969855,-0.724298781959,0.85565196562,0.912051658597,-0.437053829471,0.820548486341,0.00384829220932,0.286914804115,0.641305863761
828,829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,-0.517022653386,0,0,0,0,1,0,1,0,0,0,1,0,0,1,4.44739597724,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,0,-0.950900669937,1,0,0.311617870882,0,0,3.12557242535,3.76522189981,0,0,0,1,12.1281111041,0.358920979708,2.11145953899,0.949967243031,0,0.181093014592,0,0,0,0,0,0.575800352612,0.983900489835,2.22110763923,-1.19354298403,0,-0.770826725555,-0.943866867988,1.43839833364,0,1,1,-3.19131872093,1.04992148294,1.44173705548,0.180232308062,0.922935906109,0.897422001164,0.984104521878,0.91937391344,0.153055206831,1.30042674427,1.27188937518,-1.07254897487
829,830,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.9009052587,1.61557476957,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,-0.977397827183,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,-0.943866867988,0.318365497845,0,1,0,0.189904307051,0.883360848269,-2.12864080147,-1.17513276237,-1.06343533538,0.731662744713,0.888734932884,-0.927855978286,-2.37123073198,-0.428344525145,0.568336110132,1.30527295415
830,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,-0.517022653386,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,1.10743069712,1.22716489855,-0.211381153188,0,1,0,1,2.15147916941,0,0,0.311617870882,0,0,-0.751918199273,3.17337237032,0,0,0,1,12.0197430673,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,1.26100613563,0.318365497845,0,1,0,0.189904307051,0.983016388812,0.648319753933,0.477751469864,1.35896861766,0.844693241588,1.01909675659,0.493809629387,0.726968646386,-0.428344525145,-0.41663846093,-1.07254897487
831,832,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.651256095779,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.9250351158,1.61557476957,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,-0.977397827183,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,-0.943866867988,0.318365497845,0,1,0,0.189904307051,0.891690846754,-1.7319321507,-1.17513276237,-1.06343533538,0.727556762243,0.88636372776,-0.983155398818,-2.37123073198,-0.428344525145,0.568336110132,1.30527295415
832,833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,0.381611958452,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.28855396047,0,0,1,1.10743069712,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,0.779929948725,-0.270115801243,0,0,0,1,12.3758154201,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,0.526048467759,0.318365497845,0,0,0,0.189904307051,0.969276652122,0.251611103161,-0.976786654499,-0.77274686102,0.857267356685,0.991993137919,0.684884214605,-0.505455212782,0.868233926919,1.27188937518,0.641305863761
833,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.85006217632,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,2.45597900124,0,0,0,1,12.0257490914,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,-0.943866867988,0.318365497845,0,0,1,0.189904307051,0.973937912516,0.251611103161,0.279405361996,1.06828014329,0.870967728884,0.944291852966,-0.0874860314591,0.995609612261,0.00384829220932,-1.12019172597,-1.07254897487
834,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,1,0,0,1,11.8490404949,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,0.964099897561,-0.457639615694,-0.591396396569,-0.151334397497,0,-0.770826725555,-0.943866867988,-0.801667337948,0,0,0,0.189904307051,0.948181684008,-0.541806198383,0.345520731286,1.16517630141,0.784973755798,0.966983789994,-0.402866860958,0.10933843061,-0.8605373425,-0.698059766947,-1.07254897487
835,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.51794671754,1.28024657029,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,0,-0.950900669937,1,0,0.311617870882,0,0,1.56181077427,-0.270115801243,0,0,0,1,11.7597855429,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,1,0.964099897561,-0.457639615694,-0.591396396569,-1.19354298403,0,0.735742242732,-0.943866867988,-0.801667337948,0,0,0,0.189904307051,0.959253685314,0.251611103161,0.775270631666,-0.385162228533,0.764022175442,0.947076220872,-0.720879002787,-0.109974956515,-0.8605373425,0.286914804115,-1.07254897487
836,837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,1,0,0,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,1,0,0,0,11.941455846,-2.15438660002,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,0.964099897561,-1.89917972122,-0.591396396569,-0.151334397497,0,-0.770826725555,-0.943866867988,-0.801667337948,0,1,0,0.189904307051,0.96540641922,-0.541806198383,0.742212947021,0.535351273622,0.87961603591,0.964055479284,0.129910679191,1.08366373861,0.00384829220932,-0.698059766947,1.1399588997
